id;nama;main_product;by_product;jenis;code_item;sku;slug;type;berat_kali;category_id;created_at;updated_at;deleted_at;key;status
977;Maras Kampung Frozen;NULL;NULL;frozen;NULL;1222820001;maras-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
978;Jantung Kampung Frozen;NULL;NULL;frozen;NULL;1222820002;jantung-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
979;Telur Muda Kampung Frozen;NULL;NULL;frozen;NULL;1222820003;telur-muda-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
980;Tembolok Kampung Frozen;NULL;NULL;frozen;NULL;1222820004;tembolok-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
981;Usus Kampung Frozen;NULL;NULL;frozen;NULL;1222820005;usus-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
982;Kaki Kotor Kampung Frozen;NULL;NULL;frozen;NULL;1222830001;kaki-kotor-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
983;Kaki Bersih Kampung Frozen;NULL;NULL;frozen;NULL;1222830002;kaki-bersih-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
984;Batok Kepala Kampung Frozen;NULL;NULL;frozen;NULL;1222840001;batok-kepala-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
985;Kepala Leher Kampung Frozen;NULL;NULL;frozen;NULL;1222840002;kepala-leher-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
986;Leher Kampung Frozen;NULL;NULL;frozen;NULL;1222840003;leher-kampung-frozen;NULL;NULL;10;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
987;Ayam Karkas Pejantan 03-04 Frozen;NULL;NULL;frozen;NULL;1223100001;ayam-karkas-pejantan-03-04-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
988;Ayam Karkas Pejantan 04-05 Frozen;NULL;NULL;frozen;NULL;1223100002;ayam-karkas-pejantan-04-05-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
989;Ayam Karkas Pejantan 05-06 Frozen;NULL;NULL;frozen;NULL;1223100003;ayam-karkas-pejantan-05-06-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
990;Ayam Karkas Pejantan 06-07 Frozen;NULL;NULL;frozen;NULL;1223100004;ayam-karkas-pejantan-06-07-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
991;Ayam Karkas Pejantan 07-08 Frozen;NULL;NULL;frozen;NULL;1223100005;ayam-karkas-pejantan-07-08-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
992;Ayam Karkas Pejantan 08-09 Frozen;NULL;NULL;frozen;NULL;1223100006;ayam-karkas-pejantan-08-09-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
993;Ayam Karkas Pejantan 09-10 Frozen;NULL;NULL;frozen;NULL;1223100007;ayam-karkas-pejantan-09-10-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
994;Ayam Karkas Pejantan 10-11 Frozen;NULL;NULL;frozen;NULL;1223100008;ayam-karkas-pejantan-10-11-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
995;Ayam Karkas Pejantan 11-12 Frozen;NULL;NULL;frozen;NULL;1223100009;ayam-karkas-pejantan-11-12-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
996;Ayam Karkas Pejantan 12-13 Frozen;NULL;NULL;frozen;NULL;1223100010;ayam-karkas-pejantan-12-13-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
997;Ayam Karkas Pejantan 13-14 Frozen;NULL;NULL;frozen;NULL;1223100011;ayam-karkas-pejantan-13-14-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
998;Ayam Karkas Pejantan 14-15 Frozen;NULL;NULL;frozen;NULL;1223100012;ayam-karkas-pejantan-14-15-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
999;Ayam Karkas Pejantan 15-16 Frozen;NULL;NULL;frozen;NULL;1223100013;ayam-karkas-pejantan-15-16-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1000;Ayam Karkas Pejantan 16-17 Frozen;NULL;NULL;frozen;NULL;1223100014;ayam-karkas-pejantan-16-17-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1001;Ayam Karkas Pejantan 17-18 Frozen;NULL;NULL;frozen;NULL;1223100015;ayam-karkas-pejantan-17-18-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1002;Ayam Karkas Pejantan 18-19 Frozen;NULL;NULL;frozen;NULL;1223100016;ayam-karkas-pejantan-18-19-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1003;Ayam Karkas Pejantan 19-20 Frozen;NULL;NULL;frozen;NULL;1223100017;ayam-karkas-pejantan-19-20-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1004;Ayam Karkas Pejantan 20-21 Frozen;NULL;NULL;frozen;NULL;1223100018;ayam-karkas-pejantan-20-21-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1005;Ayam Karkas Pejantan 21-22 Frozen;NULL;NULL;frozen;NULL;1223100019;ayam-karkas-pejantan-21-22-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1006;Ayam Karkas Pejantan 22-23 Frozen;NULL;NULL;frozen;NULL;1223100020;ayam-karkas-pejantan-22-23-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1007;Ayam Karkas Pejantan 23-24 Frozen;NULL;NULL;frozen;NULL;1223100021;ayam-karkas-pejantan-23-24-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1008;Ayam Karkas Pejantan 24-25 Frozen;NULL;NULL;frozen;NULL;1223100022;ayam-karkas-pejantan-24-25-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1009;Ayam Karkas Pejantan 25 Up Frozen;NULL;NULL;frozen;NULL;1223100023;ayam-karkas-pejantan-25-up-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1010;Ayam Utuh Pejantan 03-04 Frozen;NULL;NULL;frozen;NULL;1223200001;ayam-utuh-pejantan-03-04-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1011;Ayam Utuh Pejantan 04-05 Frozen;NULL;NULL;frozen;NULL;1223200002;ayam-utuh-pejantan-04-05-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1012;Ayam Utuh Pejantan 05-06 Frozen;NULL;NULL;frozen;NULL;1223200003;ayam-utuh-pejantan-05-06-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1013;Ayam Utuh Pejantan 06-07 Frozen;NULL;NULL;frozen;NULL;1223200004;ayam-utuh-pejantan-06-07-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1014;Ayam Utuh Pejantan 07-08 Frozen;NULL;NULL;frozen;NULL;1223200005;ayam-utuh-pejantan-07-08-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1015;Ayam Utuh Pejantan 08-09 Frozen;NULL;NULL;frozen;NULL;1223200006;ayam-utuh-pejantan-08-09-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1016;Ayam Utuh Pejantan 09-10 Frozen;NULL;NULL;frozen;NULL;1223200007;ayam-utuh-pejantan-09-10-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1017;Ayam Utuh Pejantan 10-11 Frozen;NULL;NULL;frozen;NULL;1223200008;ayam-utuh-pejantan-10-11-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1018;Ayam Utuh Pejantan 11-12 Frozen;NULL;NULL;frozen;NULL;1223200009;ayam-utuh-pejantan-11-12-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1019;Ayam Utuh Pejantan 12-13 Frozen;NULL;NULL;frozen;NULL;1223200010;ayam-utuh-pejantan-12-13-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1020;Ayam Utuh Pejantan 13-14 Frozen;NULL;NULL;frozen;NULL;1223200011;ayam-utuh-pejantan-13-14-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1021;Ayam Utuh Pejantan 14-15 Frozen;NULL;NULL;frozen;NULL;1223200012;ayam-utuh-pejantan-14-15-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1022;Ayam Utuh Pejantan 15-16 Frozen;NULL;NULL;frozen;NULL;1223200013;ayam-utuh-pejantan-15-16-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1023;Ayam Utuh Pejantan 16-17 Frozen;NULL;NULL;frozen;NULL;1223200014;ayam-utuh-pejantan-16-17-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1024;Ayam Utuh Pejantan 17-18 Frozen;NULL;NULL;frozen;NULL;1223200015;ayam-utuh-pejantan-17-18-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1025;Ayam Utuh Pejantan 18-19 Frozen;NULL;NULL;frozen;NULL;1223200016;ayam-utuh-pejantan-18-19-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1026;Ayam Utuh Pejantan 19-20 Frozen;NULL;NULL;frozen;NULL;1223200017;ayam-utuh-pejantan-19-20-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1027;Ayam Utuh Pejantan 20-21 Frozen;NULL;NULL;frozen;NULL;1223200018;ayam-utuh-pejantan-20-21-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1028;Ayam Utuh Pejantan 21-22 Frozen;NULL;NULL;frozen;NULL;1223200019;ayam-utuh-pejantan-21-22-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1029;Ayam Utuh Pejantan 22-23 Frozen;NULL;NULL;frozen;NULL;1223200020;ayam-utuh-pejantan-22-23-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1030;Ayam Utuh Pejantan 23-24 Frozen;NULL;NULL;frozen;NULL;1223200021;ayam-utuh-pejantan-23-24-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1031;Ayam Utuh Pejantan 24-25 Frozen;NULL;NULL;frozen;NULL;1223200022;ayam-utuh-pejantan-24-25-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1032;Ayam Utuh Pejantan 25 Up Frozen;NULL;NULL;frozen;NULL;1223200023;ayam-utuh-pejantan-25-up-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1033;Ayam Memar Pejantan 03-04 Frozen;NULL;NULL;frozen;NULL;1223300001;ayam-memar-pejantan-03-04-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1034;Ayam Memar Pejantan 04-05 Frozen;NULL;NULL;frozen;NULL;1223300002;ayam-memar-pejantan-04-05-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1035;Ayam Memar Pejantan 05-06 Frozen;NULL;NULL;frozen;NULL;1223300003;ayam-memar-pejantan-05-06-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1036;Ayam Memar Pejantan 06-07 Frozen;NULL;NULL;frozen;NULL;1223300004;ayam-memar-pejantan-06-07-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1037;Ayam Memar Pejantan 07-08 Frozen;NULL;NULL;frozen;NULL;1223300005;ayam-memar-pejantan-07-08-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1038;Ayam Memar Pejantan 08-09 Frozen;NULL;NULL;frozen;NULL;1223300006;ayam-memar-pejantan-08-09-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1039;Ayam Memar Pejantan 09-10 Frozen;NULL;NULL;frozen;NULL;1223300007;ayam-memar-pejantan-09-10-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1040;Ayam Memar Pejantan 10-11 Frozen;NULL;NULL;frozen;NULL;1223300008;ayam-memar-pejantan-10-11-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1041;Ayam Memar Pejantan 11-12 Frozen;NULL;NULL;frozen;NULL;1223300009;ayam-memar-pejantan-11-12-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1042;Ayam Memar Pejantan 12-13 Frozen;NULL;NULL;frozen;NULL;1223300010;ayam-memar-pejantan-12-13-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1043;Ayam Memar Pejantan 13-14 Frozen;NULL;NULL;frozen;NULL;1223300011;ayam-memar-pejantan-13-14-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1044;Ayam Memar Pejantan 14-15 Frozen;NULL;NULL;frozen;NULL;1223300012;ayam-memar-pejantan-14-15-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1045;Ayam Memar Pejantan 15-16 Frozen;NULL;NULL;frozen;NULL;1223300013;ayam-memar-pejantan-15-16-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1046;Ayam Memar Pejantan 16-17 Frozen;NULL;NULL;frozen;NULL;1223300014;ayam-memar-pejantan-16-17-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1047;Ayam Memar Pejantan 17-18 Frozen;NULL;NULL;frozen;NULL;1223300015;ayam-memar-pejantan-17-18-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1048;Ayam Memar Pejantan 18-19 Frozen;NULL;NULL;frozen;NULL;1223300016;ayam-memar-pejantan-18-19-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1049;Ayam Memar Pejantan 19-20 Frozen;NULL;NULL;frozen;NULL;1223300017;ayam-memar-pejantan-19-20-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1050;Ayam Memar Pejantan 20-21 Frozen;NULL;NULL;frozen;NULL;1223300018;ayam-memar-pejantan-20-21-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1051;Ayam Memar Pejantan 21-22 Frozen;NULL;NULL;frozen;NULL;1223300019;ayam-memar-pejantan-21-22-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1052;Ayam Memar Pejantan 22-23 Frozen;NULL;NULL;frozen;NULL;1223300020;ayam-memar-pejantan-22-23-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1053;Ayam Memar Pejantan 23-24 Frozen;NULL;NULL;frozen;NULL;1223300021;ayam-memar-pejantan-23-24-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1054;Ayam Memar Pejantan 24-25 Frozen;NULL;NULL;frozen;NULL;1223300022;ayam-memar-pejantan-24-25-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1055;Ayam Memar Pejantan 25 Up Frozen;NULL;NULL;frozen;NULL;1223300023;ayam-memar-pejantan-25-up-frozen;NULL;NULL;13;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1056;Ayam Parting Pejantan 03-04 Frozen;NULL;NULL;frozen;NULL;1223400001;ayam-parting-pejantan-03-04-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1057;Ayam Parting Pejantan 04-05 Frozen;NULL;NULL;frozen;NULL;1223400002;ayam-parting-pejantan-04-05-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1058;Ayam Parting Pejantan 05-06 Frozen;NULL;NULL;frozen;NULL;1223400003;ayam-parting-pejantan-05-06-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1059;Ayam Parting Pejantan 06-07 Frozen;NULL;NULL;frozen;NULL;1223400004;ayam-parting-pejantan-06-07-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1060;Ayam Parting Pejantan 07-08 Frozen;NULL;NULL;frozen;NULL;1223400005;ayam-parting-pejantan-07-08-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1061;Ayam Parting Pejantan 08-09 Frozen;NULL;NULL;frozen;NULL;1223400006;ayam-parting-pejantan-08-09-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1062;Ayam Parting Pejantan 09-10 Frozen;NULL;NULL;frozen;NULL;1223400007;ayam-parting-pejantan-09-10-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1063;Ayam Parting Pejantan 10-11 Frozen;NULL;NULL;frozen;NULL;1223400008;ayam-parting-pejantan-10-11-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1064;Ayam Parting Pejantan 11-12 Frozen;NULL;NULL;frozen;NULL;1223400009;ayam-parting-pejantan-11-12-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1065;Ayam Parting Pejantan 12-13 Frozen;NULL;NULL;frozen;NULL;1223400010;ayam-parting-pejantan-12-13-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1066;Ayam Parting Pejantan 13-14 Frozen;NULL;NULL;frozen;NULL;1223400011;ayam-parting-pejantan-13-14-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1067;Ayam Parting Pejantan 14-15 Frozen;NULL;NULL;frozen;NULL;1223400012;ayam-parting-pejantan-14-15-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1068;Ayam Parting Pejantan 15-16 Frozen;NULL;NULL;frozen;NULL;1223400013;ayam-parting-pejantan-15-16-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1069;Ayam Parting Pejantan 16-17 Frozen;NULL;NULL;frozen;NULL;1223400014;ayam-parting-pejantan-16-17-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1070;Ayam Parting Pejantan 17-18 Frozen;NULL;NULL;frozen;NULL;1223400015;ayam-parting-pejantan-17-18-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1071;Ayam Parting Pejantan 18-19 Frozen;NULL;NULL;frozen;NULL;1223400016;ayam-parting-pejantan-18-19-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1072;Ayam Parting Pejantan 19-20 Frozen;NULL;NULL;frozen;NULL;1223400017;ayam-parting-pejantan-19-20-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1073;Ayam Parting Pejantan 20-21 Frozen;NULL;NULL;frozen;NULL;1223400018;ayam-parting-pejantan-20-21-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1074;Ayam Parting Pejantan 21-22 Frozen;NULL;NULL;frozen;NULL;1223400019;ayam-parting-pejantan-21-22-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1075;Ayam Parting Pejantan 22-23 Frozen;NULL;NULL;frozen;NULL;1223400020;ayam-parting-pejantan-22-23-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1076;Ayam Parting Pejantan 23-24 Frozen;NULL;NULL;frozen;NULL;1223400021;ayam-parting-pejantan-23-24-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1077;Ayam Parting Pejantan 24-25 Frozen;NULL;NULL;frozen;NULL;1223400022;ayam-parting-pejantan-24-25-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1078;Ayam Parting Pejantan 25 Up Frozen;NULL;NULL;frozen;NULL;1223400023;ayam-parting-pejantan-25-up-frozen;NULL;NULL;8;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1079;Ayam Parting Marinasi Pejantan 03-04 Frozen;NULL;NULL;frozen;NULL;1223500001;ayam-parting-marinasi-pejantan-03-04-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1080;Ayam Parting Marinasi Pejantan 04-05 Frozen;NULL;NULL;frozen;NULL;1223500002;ayam-parting-marinasi-pejantan-04-05-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1081;Ayam Parting Marinasi Pejantan 05-06 Frozen;NULL;NULL;frozen;NULL;1223500003;ayam-parting-marinasi-pejantan-05-06-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1082;Ayam Parting Marinasi Pejantan 06-07 Frozen;NULL;NULL;frozen;NULL;1223500004;ayam-parting-marinasi-pejantan-06-07-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1083;Ayam Parting Marinasi Pejantan 07-08 Frozen;NULL;NULL;frozen;NULL;1223500005;ayam-parting-marinasi-pejantan-07-08-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1084;Ayam Parting Marinasi Pejantan 08-09 Frozen;NULL;NULL;frozen;NULL;1223500006;ayam-parting-marinasi-pejantan-08-09-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1085;Ayam Parting Marinasi Pejantan 09-10 Frozen;NULL;NULL;frozen;NULL;1223500007;ayam-parting-marinasi-pejantan-09-10-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1086;Ayam Parting Marinasi Pejantan 10-11 Frozen;NULL;NULL;frozen;NULL;1223500008;ayam-parting-marinasi-pejantan-10-11-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1087;Ayam Parting Marinasi Pejantan 11-12 Frozen;NULL;NULL;frozen;NULL;1223500009;ayam-parting-marinasi-pejantan-11-12-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1088;Ayam Parting Marinasi Pejantan 12-13 Frozen;NULL;NULL;frozen;NULL;1223500010;ayam-parting-marinasi-pejantan-12-13-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1089;Ayam Parting Marinasi Pejantan 13-14 Frozen;NULL;NULL;frozen;NULL;1223500011;ayam-parting-marinasi-pejantan-13-14-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1090;Ayam Parting Marinasi Pejantan 14-15 Frozen;NULL;NULL;frozen;NULL;1223500012;ayam-parting-marinasi-pejantan-14-15-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1091;Ayam Parting Marinasi Pejantan 15-16 Frozen;NULL;NULL;frozen;NULL;1223500013;ayam-parting-marinasi-pejantan-15-16-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1092;Ayam Parting Marinasi Pejantan 16-17 Frozen;NULL;NULL;frozen;NULL;1223500014;ayam-parting-marinasi-pejantan-16-17-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1093;Ayam Parting Marinasi Pejantan 17-18 Frozen;NULL;NULL;frozen;NULL;1223500015;ayam-parting-marinasi-pejantan-17-18-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1094;Ayam Parting Marinasi Pejantan 18-19 Frozen;NULL;NULL;frozen;NULL;1223500016;ayam-parting-marinasi-pejantan-18-19-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1095;Ayam Parting Marinasi Pejantan 19-20 Frozen;NULL;NULL;frozen;NULL;1223500017;ayam-parting-marinasi-pejantan-19-20-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1096;Ayam Parting Marinasi Pejantan 20-21 Frozen;NULL;NULL;frozen;NULL;1223500018;ayam-parting-marinasi-pejantan-20-21-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1097;Ayam Parting Marinasi Pejantan 21-22 Frozen;NULL;NULL;frozen;NULL;1223500019;ayam-parting-marinasi-pejantan-21-22-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1098;Ayam Parting Marinasi Pejantan 22-23 Frozen;NULL;NULL;frozen;NULL;1223500020;ayam-parting-marinasi-pejantan-22-23-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1099;Ayam Parting Marinasi Pejantan 23-24 Frozen;NULL;NULL;frozen;NULL;1223500021;ayam-parting-marinasi-pejantan-23-24-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1100;Ayam Parting Marinasi Pejantan 24-25 Frozen;NULL;NULL;frozen;NULL;1223500022;ayam-parting-marinasi-pejantan-24-25-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1101;Ayam Parting Marinasi Pejantan 25 Up Frozen;NULL;NULL;frozen;NULL;1223500023;ayam-parting-marinasi-pejantan-25-up-frozen;NULL;NULL;9;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1102;Boneless Dada Kulit Pejantan Frozen;NULL;NULL;frozen;NULL;1223600001;boneless-dada-kulit-pejantan-frozen;NULL;NULL;11;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1103;Boneless Dada Sayap Pejantan Frozen;NULL;NULL;frozen;NULL;1223600002;boneless-dada-sayap-pejantan-frozen;NULL;NULL;11;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1104;Boneless Dada Pejantan Frozen;NULL;NULL;frozen;NULL;1223600003;boneless-dada-pejantan-frozen;NULL;NULL;11;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1105;Boneless Paha Kulit Pejantan Frozen;NULL;NULL;frozen;NULL;1223600004;boneless-paha-kulit-pejantan-frozen;NULL;NULL;11;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
1106;Boneless Paha Pejantan Frozen;NULL;NULL;frozen;NULL;1223600005;boneless-paha-pejantan-frozen;NULL;NULL;11;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
